date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:06	33724/33724	---M--	200	added ('OK')	font/ttf	etag:%2283bc-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.ttf	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.ttf	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:06	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.svg	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.svg	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:06	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-607431046127c%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.eot?	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-solid-900d41d.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:07	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-607431046127c%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.eot	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:07	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%22179f0-60743104631bc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.woff2	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.woff2	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:07	125421/125421	---M--	200	added ('OK')	font/woff	etag:%221e9ed-60743104631bc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.woff	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.woff	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:07	226128/226128	---M--	200	added ('OK')	font/ttf	etag:%2237350-60743104631bc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.ttf	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.ttf	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:08	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-607431046221c%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.svg	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-solid-900.svg	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:08	464044/464044	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22714ac-609b6e51f03bc%22	https://themesbrand.com/velzon/html/material/assets/fonts/remixicon.eot?t=1690730386070	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/remixicone85e.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:08	143720/143720	---M--	200	added ('OK')	font/woff2	etag:%2223168-609b6e51f80bf%22	https://themesbrand.com/velzon/html/material/assets/fonts/remixicon.woff2?t=1690730386070	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/remixicone85e.woff2	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:08	197616/197616	---M--	200	added ('OK')	font/woff	etag:%22303f0-609b6e51f80bf%22	https://themesbrand.com/velzon/html/material/assets/fonts/remixicon.woff?t=1690730386070	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/remixicone85e.woff	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:09	463872/463872	---M--	200	added ('OK')	font/ttf	etag:%2271400-609b6e51f80bf%22	https://themesbrand.com/velzon/html/material/assets/fonts/remixicon.ttf?t=1690730386070	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/remixicone85e.ttf	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:09	13749/13749	---M-Z	200	added ('OK')	text/css	etag:%2235b5-60743104eec20-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/glightbox/css/glightbox.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/glightbox/css/glightbox.min.css	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:09	26148/26148	---M--	200	added ('OK')	image/jpeg	etag:%226624-607431047d79d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-1.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-1.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:09	45714/45714	---M--	200	added ('OK')	image/jpeg	etag:%22b292-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-3.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-3.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:10	8754/8754	---M--	200	added ('OK')	image/jpeg	etag:%222232-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-4.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-4.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:10	8082/8082	---M--	200	added ('OK')	image/jpeg	etag:%221f92-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-5.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-5.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:10	27320/27320	---M--	200	added ('OK')	image/jpeg	etag:%226ab8-607431047d79d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-12.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-12.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:10	2173685/2173685	---M--	200	added ('OK')	image/svg+xml	etag:%22212af5-609b6e51f423e%22	https://themesbrand.com/velzon/html/material/assets/fonts/remixicon.svg?t=1690730386070	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/remixicone85e.svg	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:11	55425/55425	---M--	200	added ('OK')	image/jpeg	etag:%22d881-607431047d79d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-11.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-11.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:11	88643/88643	---M--	200	added ('OK')	image/jpeg	etag:%2215a43-607431047d79d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-10.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-10.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:11	43769/43769	---M--	200	added ('OK')	image/jpeg	etag:%22aaf9-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-9.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-9.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:11	108403/108403	---M--	200	added ('OK')	image/jpeg	etag:%221a773-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-8.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-8.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:11	89332/89332	---M--	200	added ('OK')	image/jpeg	etag:%2215cf4-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-7.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-7.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:11	19823/19823	---M--	200	added ('OK')	image/jpeg	etag:%224d6f-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-6.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-6.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:12	46560/46560	---M--	200	added ('OK')	image/jpeg	etag:%22b5e0-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/small/img-2.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/small/img-2.jpg	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:12	55880/55880	---M-Z	200	added ('OK')	application/javascript	etag:%22da48-60743104eec20-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/glightbox/js/glightbox.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/glightbox/js/glightbox.min.js	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:12	693/693	---M-Z	200	added ('OK')	application/javascript	etag:%222b5-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/search-result.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/search-result.init.js	(from https://themesbrand.com/velzon/html/material/pages-search-results.html)
18:09:13	4220/4220	---M-Z	200	added ('OK')	text/css	etag:%22107c-6074310506320-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/nouislider/nouislider.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/nouislider/nouislider.min.css	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:13	7774/7774	---M-Z	200	added ('OK')	text/css	etag:%221e5e-60743104f3a40-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/gridjs/theme/mermaid.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/gridjs/theme/mermaid.min.css	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:13	27118/27118	---M-Z	200	added ('OK')	application/javascript	etag:%2269ee-6074310506320-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/nouislider/nouislider.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/nouislider/nouislider.min.js	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:14	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:%228bb-607431051ca81-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/wnumb/wNumb.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/wnumb/wNumb.min.js	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:14	51836/51836	---M-Z	200	added ('OK')	application/javascript	etag:%22ca7c-60743104f2aa0-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/gridjs/gridjs.umd.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/gridjs/gridjs.umd.js	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:14	75/75	---MC-	302	error ('Found')	text/plain	date:Mon,%2030%20Sep%202024%2011:09:23%20GMT	https://unpkg.com/gridjs/plugins/selection/dist/selection.umd.js	E:/admin/unpkg.com/gridjs/plugins/selection/dist/selection.umd.12f.delayed	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:14	2543/2543	---MCZ	200	added ('OK')	application/javascript	etag:W/%229ef-qhw+Y3NVWxYzbnAC6Tkv73Z+NHo%22	https://unpkg.com/gridjs@6.2.0/plugins/selection/dist/selection.umd.js	E:/admin/unpkg.com/gridjs@6.2.0/plugins/selection/dist/selection.umd.js	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:15	15700/15700	---M-Z	200	added ('OK')	application/javascript	etag:%223d54-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/ecommerce-product-list.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/ecommerce-product-list.init.js	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html)
18:09:15	324/324	---M-Z	200	added ('OK')	application/javascript	etag:%22144-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/ecommerce-product-details.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/ecommerce-product-details.init.js	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-product-details.html)
18:09:16	82257/82257	---M--	200	added ('OK')	image/png	etag:%2214151-607431047c7fd%22	https://themesbrand.com/velzon/html/material/assets/images/products/img-7.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/products/img-7.png	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-checkout.html)
18:09:16	1723/1723	---M-Z	200	added ('OK')	application/javascript	etag:%226bb-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/ecommerce-product-checkout.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/ecommerce-product-checkout.init.js	(from https://themesbrand.com/velzon/html/material/apps-ecommerce-checkout.html)
18:09:17	158928/158928	---M--	200	added ('OK')	image/jpeg	etag:%2226cd0-607431047c7fd%22	https://themesbrand.com/velzon/html/material/assets/images/profile-bg.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/profile-bg.jpg	(from https://themesbrand.com/velzon/html/material/pages-profile.html)
18:09:17	29943/29943	---M--	200	added ('OK')	image/jpeg	etag:%2274f7-607431048355d%22	https://themesbrand.com/velzon/html/material/assets/images/users/avatar-7.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/velzon/html/material/pages-profile.html)
18:09:17	275/275	---M-Z	200	added ('OK')	application/javascript	etag:%22113-607431048643d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/profile.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/profile.init.js	(from https://themesbrand.com/velzon/html/material/pages-profile.html)
18:09:18	39156/39156	---M-Z	200	added ('OK')	application/javascript	etag:%2298f4-60743104e9e00-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/fg-emoji-picker/fgEmojiPicker.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/fg-emoji-picker/fgEmojiPicker.js	(from https://themesbrand.com/velzon/html/material/apps-chat.html)
18:09:18	27167/27167	---M-Z	200	added ('OK')	application/javascript	etag:%226a1f-609b6e51f80bf-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/chat.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/chat.init.js	(from https://themesbrand.com/velzon/html/material/apps-chat.html)
18:09:18	286/286	---M-Z	200	added ('OK')	text/css	etag:%2211e-60743104c0dbf-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/dragula/dragula.min.css	E:/admin/themesbrand.com/velzon/html/material/assets/libs/dragula/dragula.min.css	(from https://themesbrand.com/velzon/html/material/apps-tasks-kanban.html)
18:09:18	12918/12918	---M--	200	added ('OK')	image/jpeg	etag:%223276-607431048355d%22	https://themesbrand.com/velzon/html/material/assets/images/users/avatar-10.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/users/avatar-10.jpg	(from https://themesbrand.com/velzon/html/material/apps-tasks-kanban.html)
18:09:19	11203/11203	---M--	200	added ('OK')	image/jpeg	etag:%222bc3-607431048355d%22	https://themesbrand.com/velzon/html/material/assets/images/users/avatar-9.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/velzon/html/material/apps-tasks-kanban.html)
18:09:19	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-60743104c1d5f-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/dragula/dragula.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/velzon/html/material/apps-tasks-kanban.html)
18:09:19	9954/9954	---M-Z	200	added ('OK')	application/javascript	etag:%2226e2-60743104c0dbf-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/dom-autoscroller/dom-autoscroller.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/dom-autoscroller/dom-autoscroller.min.js	(from https://themesbrand.com/velzon/html/material/apps-tasks-kanban.html)
18:09:20	4310/4310	---M-Z	200	added ('OK')	application/javascript	etag:%2210d6-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/tasks-kanban.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/tasks-kanban.init.js	(from https://themesbrand.com/velzon/html/material/apps-tasks-kanban.html)
